0,1,2,3,4,5,6,7,8,9,10,11
2406,1116,3215,687,667,980,805,3216,1142,0,0,0
608,9,7023,1546,16,4388,89,1073,19,0,0,0
3,141,30,262,2,207,823,1351,99,0,0,0
76,121,181,2,190,18,227,20,230,872,0,0
3,69,107,163,2617,2617,781,0,0,0,0,0
6,7024,7025,7026,98,4167,1144,9,0,0,0,2
3,8,375,721,267,411,910,1387,956,666,32,0
4287,70,4354,185,3,7027,2,0,0,0,0,0
78,70,169,2,82,3,2368,34,0,0,0,0
1312,29,67,1089,445,140,22,43,221,0,0,0
10,141,1083,399,3,8,167,415,254,0,0,0
94,2052,2,9,373,18,179,0,0,0,0,1
3,697,27,2,5,66,0,0,0,0,0,0
6,52,148,2,5,351,915,341,25,1453,0,2
743,3,4197,71,401,2642,7,90,0,0,0,0
502,583,1112,7028,43,16,17,108,3,8,0,0
4,212,7029,2628,38,33,792,274,0,0,0,1
3,28,693,1761,1864,825,0,0,0,0,0,0
3,8,30,175,96,2045,2,5,2,162,0,0
93,212,2163,493,333,2,1498,198,1636,27,0,0
116,79,3,8,194,638,339,1182,0,0,0,0
585,35,869,671,4131,4374,4389,20,7030,3244,7031,0
11,12,515,32,7032,0,0,0,0,0,0,1
1313,312,7033,3,101,4212,7,506,315,0,0,0
80,11,12,129,54,55,349,44,0,0,0,1
841,1752,7034,7035,7036,4358,0,0,0,0,0,2
1560,515,23,4,7037,923,839,1221,0,0,0,1
494,4211,881,409,7038,834,59,42,493,0,0,0
3,69,30,64,85,7039,848,0,0,0,0,0
4,192,1098,2,31,191,0,0,0,0,0,1
23,3,216,1942,7040,149,94,0,0,0,0,0
41,520,355,4,14,16,261,0,0,0,0,1
6,138,61,1616,2,5,0,0,0,0,0,2
80,11,328,15,2,5,36,44,0,0,0,1
312,341,32,3302,1376,3,0,0,0,0,0,0
3,8,1226,732,225,56,0,0,0,0,0,0
7041,3,1119,887,105,15,2,5,52,18,283,0
13,2,98,2,156,9,0,0,0,0,0,2
4,14,67,7042,3191,467,886,1612,606,188,0,1
80,11,12,328,146,15,36,171,44,0,0,1
6,65,319,444,7043,13,57,0,0,0,0,2
569,45,522,1287,2,1434,898,101,2357,0,0,0
384,3,944,143,218,1408,16,2172,1318,0,0,0
3,8,1847,17,150,813,382,130,16,2847,4235,0
177,23,3,7,20,770,0,0,0,0,0,0
4,3007,54,805,893,160,428,0,0,0,0,1
10,4390,216,25,11,7044,468,0,0,0,0,1
23,3,148,2,5,2184,3800,15,10,0,0,0
4,14,357,3703,233,170,819,240,30,11,0,1
284,392,30,22,286,2,5,222,0,0,0,0
3,49,282,1070,3277,182,133,1694,0,0,0,0
3,3211,1550,30,119,1884,0,0,0,0,0,0
157,55,792,4,394,1393,644,1937,0,0,0,1
154,15,2,5,52,6,206,2,5,72,332,2
13,57,595,122,658,519,422,214,0,0,0,1
4,14,702,53,170,1243,38,20,514,0,0,1
387,504,211,435,596,450,13,59,24,37,1547,2
90,1570,1805,397,7045,2671,7,4,0,0,0,1
2011,79,2704,2174,2182,3044,0,0,0,0,0,1
10,92,1487,11,12,247,4,14,51,2,5,1
524,217,247,177,1059,341,35,2237,0,0,0,2
426,3,919,4391,2,320,16,724,7046,143,0,0
6,65,7047,9,54,239,337,0,0,0,0,2
88,3,8,1409,150,3675,235,3949,186,1113,4392,0
3,8,7049,2490,1628,60,7050,2,1572,0,0,0
7051,47,2,5,399,198,30,4,0,0,0,1
2125,549,3,73,167,7,1433,0,0,0,0,0
41,95,355,1883,3,1259,1222,7052,0,0,0,0
6,63,48,19,287,2,9,2914,999,4393,4,2
271,988,25,3541,9,2605,7,194,698,0,0,1
37,432,184,556,1726,619,6,383,13,21,0,2
75,7053,7054,1127,7055,1454,497,64,85,0,0,0
140,1005,111,37,1501,1534,920,0,0,0,0,2
6,26,709,70,4283,41,37,632,0,0,0,2
4,101,171,2429,304,54,1772,11,12,0,0,1
3,45,916,83,52,367,2,31,0,0,0,0
640,1137,206,158,2,5,632,475,239,337,0,2
4,23,2487,1308,943,21,24,443,0,0,0,1
118,160,695,30,178,668,4,0,0,0,0,1
3,95,1078,65,4051,7056,2,31,0,0,0,0
19,744,7057,1454,1738,64,85,2,31,2034,0,0
3,114,206,3082,7058,1230,66,587,99,0,0,0
103,1799,249,46,836,6,63,0,0,0,0,2
6,97,3894,132,144,374,182,133,122,0,0,2
27,827,2,5,563,28,970,0,0,0,0,0
56,1515,3164,306,612,7,238,0,0,0,0,0
541,7,42,3,8,56,7059,0,0,0,0,0
4,14,161,334,2627,7060,860,397,0,0,0,1
6,51,333,136,94,200,58,2660,0,0,0,2
986,688,60,2916,807,31,4,0,0,0,0,1
255,374,2709,133,9,140,1495,0,0,0,0,2
931,68,158,2,5,431,42,11,12,2,0,1
6,199,680,4,37,7061,13,301,2,0,0,1
172,70,17,3049,4,3050,3301,3749,1062,0,0,1
11,12,2,15,59,86,153,592,236,0,0,1
403,84,568,9,3,0,0,0,0,0,0,0
32,3830,4,101,349,2,5,0,0,0,0,1
6,68,108,1153,1252,2,5,1836,320,16,123,2
3,578,188,971,1018,1245,454,7,1948,0,0,0
767,413,229,4310,609,2353,113,853,2569,0,0,1
10,25,9,4,14,254,499,11,12,0,0,1
172,70,17,108,3,637,175,365,363,0,0,0
223,44,80,11,12,328,25,2,5,0,0,1
3,379,60,816,2,40,17,108,1567,0,0,0
53,604,1170,1358,43,705,273,555,0,0,0,0
723,109,219,23,774,115,893,7062,0,0,0,1
172,264,1123,6,20,304,411,0,0,0,0,2
7063,801,928,7064,285,114,78,0,0,0,0,0
278,62,1048,767,13,18,145,0,0,0,0,2
10,127,464,619,1430,116,2330,21,0,0,0,0
3,8,358,156,1215,112,18,0,0,0,0,0
1576,36,171,44,80,11,12,129,146,15,2,1
3,187,2,40,38,1227,4385,0,0,0,0,0
7065,801,4394,104,125,2,31,0,0,0,0,0
3,1409,1848,76,121,0,0,0,0,0,0,0
4,14,164,17,61,2239,1457,4395,0,0,0,1
1312,29,819,156,370,11,12,176,0,0,0,1
3,1042,1473,1225,38,1400,631,0,0,0,0,0
10,51,2,5,55,273,1549,556,1955,47,2,0
10,252,15,2,5,1341,2,110,0,0,0,0
3149,382,1072,104,125,240,1333,778,0,0,0,0
197,318,13,59,127,3,829,174,4,0,0,0
3109,2558,36,287,2,806,2,534,0,0,0,1
49,2693,4375,1368,7066,13,59,0,0,0,0,1
841,3,7067,3084,598,360,310,7068,385,0,0,0
278,62,556,348,13,59,0,0,0,0,0,1
725,10,141,2,5,0,0,0,0,0,0,1
63,6,94,48,19,2629,23,39,376,482,7,2
6,662,7069,304,983,172,532,0,0,0,0,2
197,318,13,59,588,2268,829,243,1202,0,0,1
586,3112,33,4345,745,1149,0,0,0,0,0,1
530,2,87,862,202,1004,3,285,2,7,89,0
22,413,2,7070,7071,27,93,0,0,0,0,0
3,173,17,61,488,79,203,0,0,0,0,0
4,7072,4396,7073,457,7,795,421,1790,0,0,1
124,345,480,1799,9,271,988,98,3032,3055,0,1
135,45,25,2,5,2,17,0,0,0,0,0
27,24,183,2292,616,908,783,196,873,0,0,0
27,35,7074,158,2,24,443,28,2156,7075,525,0
172,70,1639,58,108,3,7076,502,901,0,0,0
6,298,120,1308,624,72,274,0,0,0,0,2
2540,968,1651,715,111,1213,7077,369,7078,0,0,2
3,8,65,15,2,5,27,2,5,34,23,0
231,354,367,2,40,2,83,0,0,0,0,1
4,14,4203,11,12,39,1365,686,2,7,201,1
3,518,1267,7079,1521,452,7080,0,0,0,0,0
310,1326,152,718,3,8,4396,7081,0,0,0,0
10,45,15,2,5,1622,961,4,0,0,0,1
3,8,1760,997,60,4397,2,2845,248,0,0,0
180,77,62,6,63,13,57,21,0,0,0,2
3,8,1858,587,1627,7,908,238,0,0,0,0
396,2,265,3,3133,9,3094,7082,0,0,0,0
197,62,619,588,13,57,21,0,0,0,0,0
41,77,782,1267,7083,203,1038,0,0,0,0,2
2224,7084,2,5,140,716,16,953,58,108,454,0
23,824,131,35,635,3669,3,7,255,0,0,0
3,164,71,337,276,0,0,0,0,0,0,0
113,231,758,2546,105,4,0,0,0,0,0,1
3,8,53,4365,1294,2157,1106,149,32,0,0,0
46,1893,1663,194,645,443,2530,532,0,0,0,2
154,580,2363,20,33,7085,7086,7087,72,303,0,1
476,70,7088,185,446,3,20,104,125,0,0,0
431,2,5,247,2,15,4291,7,3237,1867,6,2
475,203,425,2,5,771,4,767,1020,1908,0,1
476,738,1295,329,2,472,7089,120,72,274,0,0
7090,131,100,192,2044,79,973,7,50,0,0,0
3,895,1984,22,16,1411,1173,7,89,0,0,0
4,2063,2,40,679,11,12,2,207,74,431,1
10,1355,2,21,25,545,7091,4,0,0,0,1
2878,4398,2805,878,33,4399,0,0,0,0,0,1
3,68,34,66,158,2,5,218,303,0,0,0
4,54,89,3737,2477,0,0,0,0,0,0,1
343,818,195,442,319,1155,28,1253,22,0,0,0
408,7092,588,1129,120,7093,1372,2565,781,0,0,1
6,1143,1240,20,7094,1224,2982,1152,0,0,0,2
152,1766,1005,6,97,54,75,4191,0,0,0,2
10,47,2,5,4145,436,741,6,26,141,0,2
197,77,504,3,299,122,13,59,0,0,0,0
9,46,1022,1478,3257,151,0,0,0,0,0,2
197,134,184,7095,13,145,1404,48,1131,0,0,0
414,33,1575,152,75,4,274,0,0,0,0,1
3,7,39,1641,4169,7096,225,43,0,0,0,0
78,778,784,22,254,2,5,2,0,0,0,0
1867,6,26,67,275,2,5,2,451,4137,0,2
3,24,1212,166,130,7097,476,0,0,0,0,0
3,273,27,2,34,2,0,0,0,0,0,0
4,153,750,242,1922,442,536,20,18,2,922,1
10,141,2595,727,811,45,2,21,2151,417,0,1
4356,402,28,196,51,135,25,0,0,0,0,0
4,539,7098,3792,7099,4292,7100,0,0,0,0,1
2578,663,3225,724,100,3339,3,1148,39,1641,0,0
4,4400,7101,20,33,294,2,24,1932,2336,0,1
52,63,291,242,6,26,103,288,94,565,15,2
41,2,156,9,13,301,1008,21,210,407,0,2
10,1269,45,484,2,87,110,3,1359,117,0,0
3,8,48,67,557,2,29,2,31,18,466,0
1752,1753,15,227,275,7102,2466,1075,19,0,0,2
235,1298,2,82,622,1932,1299,0,0,0,0,2
4401,7103,3048,2698,2699,7104,4,14,65,18,24,1
53,39,2275,1270,3,140,43,7,434,0,0,0
3,8,134,64,169,963,560,0,0,0,0,0
10,1297,324,25,9,7105,153,15,0,0,0,1
3,69,130,17,2,5,108,569,0,0,0,0
18,322,9,145,1868,2,98,0,0,0,0,1
312,1996,7106,9,3,1289,211,0,0,0,0,0
10,47,2,5,139,621,3,8,0,0,0,0
255,1719,431,22,9,3,2949,0,0,0,0,0
719,7107,11,7108,492,3890,0,0,0,0,0,1
6,1480,842,7109,7110,2263,0,0,0,0,0,2
3,3131,1701,585,7,7111,830,20,2036,280,0,0
10,252,21,15,2,5,0,0,0,0,0,1
24,2,9,283,106,2173,18,2,81,795,0,1
3,8,35,1283,225,56,72,241,0,0,0,0
3,173,1375,123,108,637,175,696,0,0,0,0
387,62,588,508,13,57,59,0,0,0,0,0
4,14,164,17,61,2239,1457,4395,0,0,0,1
1558,1301,1643,2454,1188,306,56,4402,863,0,0,0
7112,3260,2751,1769,165,35,2421,423,37,0,0,1
2926,64,85,2044,1040,3,251,98,0,0,0,0
122,17,2019,35,1273,2173,18,564,0,0,0,2
250,4,352,468,38,131,86,0,0,0,0,1
4,1873,2544,33,7113,0,0,0,0,0,0,1
3,173,17,66,233,7114,933,2002,0,0,0,0
109,18,488,9,540,176,81,84,0,0,0,1
215,213,336,877,23,1555,416,1982,201,0,0,0
4,14,2009,7115,1529,771,195,1147,7,7116,0,1
4,755,38,53,160,428,20,33,2158,9,7,1
98,1659,30,4,2157,455,2,1581,23,0,0,1
1044,920,660,661,18,177,496,105,84,81,2,0
7117,9,737,3125,468,727,811,1947,10,646,825,0
18,2,98,4023,9,891,297,0,0,0,0,2
18,13,49,492,7118,2,9,24,519,222,0,2
6,498,516,9,4403,7119,1633,13,234,0,0,2
4,14,2035,1587,342,633,868,2341,0,0,0,1
3,114,953,586,7120,3553,404,2,7,89,0,0
1206,695,17,569,3,0,0,0,0,0,0,0
118,1174,4,3108,30,73,178,170,7,177,1763,1
94,117,2,5,36,16,1339,136,2103,0,0,2
1574,442,4,43,1806,2885,28,716,1184,0,0,0
209,281,348,932,3,8,420,32,0,0,0,0
3,682,637,1628,7121,71,1586,120,64,85,0,0
41,67,1865,2202,19,7122,1950,0,0,0,0,2
4,1142,527,528,7123,3216,7124,7125,72,21,0,1
211,3,23,229,2,0,0,0,0,0,0,0
49,62,810,1048,595,4,13,57,21,0,0,1
46,3168,421,1145,15,217,686,786,2,2520,0,2
3,958,2,40,2999,1710,675,0,0,0,0,0
3,22,273,1052,396,2,7126,354,0,0,0,0
560,2478,112,77,439,1549,0,0,0,0,0,0
1520,363,6,390,461,2,5,2,83,0,0,2
1839,1211,2629,969,4005,77,9,3,0,0,0,0
7127,113,512,123,4,0,0,0,0,0,0,1
3,67,1144,236,2435,43,124,413,7128,71,0,0
1661,150,1896,3,980,2372,4404,256,0,0,0,0
4,591,1624,4122,7129,71,9,0,0,0,0,1
3,378,54,111,2,31,1237,897,4361,0,0,0
215,213,336,3,8,420,32,272,0,0,0,0
712,833,6,26,231,706,498,9,123,72,1094,2
33,258,2492,2768,1308,384,4,0,0,0,0,1
315,53,1143,1077,112,42,3,0,0,0,0,0
2827,1480,307,156,7130,3426,266,3,0,0,0,0
725,10,47,2,5,0,0,0,0,0,0,0
1839,1211,4405,4405,7131,0,0,0,0,0,0,0
46,2089,1040,331,1520,0,0,0,0,0,0,2
2177,39,1750,2142,559,631,331,33,0,0,0,1
3,8,1513,7132,1122,201,7133,407,0,0,0,0
673,1638,17,467,22,2,31,0,0,0,0,1
449,3951,2,31,349,124,2007,2,31,0,0,0
535,657,68,182,133,4,231,0,0,0,0,1
4,14,181,2,40,232,458,33,0,0,0,1
223,44,80,11,12,328,499,2,5,0,0,1
595,101,7134,19,24,443,0,0,0,0,0,0
3,8,45,38,3710,119,1628,64,85,22,0,0
235,511,1150,2,5,289,262,90,294,186,358,2
167,3,7135,702,960,3683,0,0,0,0,0,0
4,4286,38,2177,1023,1705,100,396,2,1199,0,1
312,488,253,1779,50,2047,2227,1405,3350,356,0,0
53,70,4047,2,29,3,120,789,848,0,0,0
88,52,167,415,51,859,989,354,714,1991,7136,0
75,6,26,70,436,741,67,240,111,0,0,2
3,65,54,128,4406,404,2,87,1831,0,0,0
784,34,19,51,2,5,221,763,236,286,622,0
30,3,286,2,5,2,83,101,68,455,2,0
1413,138,1568,140,462,13,57,323,0,0,0,1
1080,2638,626,626,36,0,0,0,0,0,0,0
157,55,76,1557,4,1169,785,572,0,0,0,1
76,121,324,538,16,598,261,1583,0,0,0,0
687,442,1434,7138,3736,20,1116,1988,0,0,0,0
865,120,104,125,3907,1040,158,2,31,7,3232,0
48,19,288,122,418,24,487,198,39,106,18,2
541,19,35,7139,27,158,2,43,2,0,0,0
127,464,117,219,7140,2285,191,0,0,0,0,0
177,2676,262,2905,6,63,1349,103,94,0,0,2
103,77,475,73,654,13,57,308,0,0,0,1
2031,413,610,19,96,22,2957,855,0,0,0,0
53,70,2182,1995,862,2,449,0,0,0,0,0
1206,264,1274,7141,152,2260,7142,193,189,0,0,0
728,65,304,7143,0,0,0,0,0,0,0,2
1313,543,7144,7145,6,7,7146,41,77,0,0,2
154,2691,1768,234,2181,15,227,2,2520,124,3030,2
11,12,86,1069,2,5,156,1023,100,151,501,1
671,449,53,1395,226,554,3,8,0,0,0,0
10,252,25,2,5,1341,2,110,0,0,0,0
429,112,7148,451,780,1969,2,251,46,0,0,2
243,264,6,63,2253,54,89,7149,0,0,0,2
88,4,14,138,52,346,65,18,1737,1973,353,1
4,250,352,147,11,12,0,0,0,0,0,1
4,353,2,40,446,4034,778,33,0,0,0,1
53,109,2616,102,7150,456,4,0,0,0,0,1
154,263,368,13,222,387,23,35,376,2,5,0
322,320,3,7151,1110,7,703,521,0,0,0,0
687,2062,1838,993,1710,917,2584,0,0,0,0,0
740,3,3479,452,592,740,19,0,0,0,0,0
248,669,274,2100,20,17,96,3,0,0,0,0
78,95,120,259,118,3227,20,1123,446,0,0,0
398,117,1556,406,1439,776,9,3228,265,0,0,2
3229,4258,7,185,4,14,1670,4259,2,0,0,1
396,2,2,87,3001,1167,2102,1504,19,0,0,1
154,1122,7152,6,117,692,1241,1052,305,0,0,2
265,2585,4,20,71,1904,364,1531,0,0,0,1
3,1688,34,1566,486,67,73,90,523,7,226,0
784,566,3,2900,822,15,2,7,766,0,0,0
46,254,16,53,1468,7153,2592,3590,676,140,0,2
4,14,1514,2,2,29,1388,647,0,0,0,1
11,12,73,1856,59,2,253,86,0,0,0,1
1178,1280,46,3501,2619,1746,1005,1590,7154,77,0,2
725,2232,758,684,4,7,49,0,0,0,0,1
180,77,62,348,4,13,371,0,0,0,0,1
720,364,1531,4,286,2,5,2,0,0,0,1
6,97,65,690,825,2055,2975,0,0,0,0,2
122,418,70,169,18,0,0,0,0,0,0,2
53,1947,1776,27,7155,333,305,7156,131,93,1644,0
1053,962,780,682,10,262,380,2,253,0,0,2
1034,1129,479,150,3,208,71,2,190,0,0,0
4,14,887,1718,705,3249,856,1571,738,4407,0,1
3,35,101,345,52,1826,779,7,50,0,0,0
23,3,1634,563,36,220,6,199,0,0,0,0
231,4,132,144,67,1862,0,0,0,0,0,1
3,8,49,282,68,182,133,520,58,0,0,0
84,63,200,9,540,161,737,0,0,0,0,1
6,26,68,431,15,247,2,2,5,4393,7157,2
414,33,69,107,7158,152,75,4,0,0,0,1
310,7159,7160,1228,4381,3,0,0,0,0,0,0
3,69,107,163,17,2526,0,0,0,0,0,0
25,737,56,481,634,74,236,523,131,0,0,0
10,92,15,16,4362,131,1065,536,0,0,0,0
7161,27,972,678,9,3,36,0,0,0,0,0
588,309,590,161,376,16,4408,120,1372,2565,781,1
753,1474,481,138,184,46,489,9,984,0,0,2
28,196,19,35,260,71,401,395,0,0,0,0
3,1519,1384,2521,7162,0,0,0,0,0,0,0
265,2461,2,29,17,9,4,14,0,0,0,1
122,191,7163,4301,2,40,3061,396,2,0,0,2
4,65,39,788,2,155,7164,33,0,0,0,1
7165,972,1522,75,50,1518,3,523,0,0,0,0
2787,2730,449,286,2,5,627,99,50,0,0,0
10,2725,1401,567,139,445,545,4041,124,88,0,0
4,164,4269,239,337,2,40,9,0,0,0,1
41,63,4048,140,46,0,0,0,0,0,0,2
204,4,1687,1052,2344,28,11,12,0,0,0,1
3,117,16,225,2,5,28,34,0,0,0,0
2134,475,38,271,7166,1637,3378,1716,653,0,0,1
98,2223,823,7167,9,3,0,0,0,0,0,0
1515,289,285,34,47,2,5,66,55,2,0,0
3,126,108,119,2432,3275,521,7168,2,1019,0,0
11,12,86,117,2,5,236,1863,71,0,0,1
11,12,651,25,2,5,36,44,0,0,0,1
53,1503,109,2081,20,195,3498,7169,33,0,0,1
84,95,700,6,1316,947,714,620,13,18,297,2
3078,7170,1962,7171,4409,7172,0,0,0,0,0,2
725,10,117,2,5,0,0,0,0,0,0,0
10,726,2,5,3266,934,7173,4,7174,158,2,1
34,1552,2,843,183,220,662,630,0,0,0,0
4,117,158,2,5,55,445,137,30,11,2,1
753,1474,481,321,2,322,9,36,403,2,344,2
210,13,9,655,2774,10,232,1816,0,0,0,1
3,8,393,573,420,32,272,0,0,0,0,0
49,134,2,1595,13,59,0,0,0,0,0,1
32,1580,364,1702,2,31,21,0,0,0,0,0
4,14,138,90,18,2048,7175,267,3240,1817,24,1
116,79,41,3,8,398,929,619,1430,0,0,2
4,731,1161,598,136,2,83,0,0,0,0,1
2226,2144,2,40,18,0,0,0,0,0,0,2
54,53,39,2352,1385,623,7,4063,897,0,0,1
400,56,7176,738,7177,248,0,0,0,0,0,0
375,4,9,891,98,21,0,0,0,0,0,1
53,3,503,4349,7178,1547,28,196,7,50,0,0
10,726,2,87,110,3265,136,915,37,1001,0,1
10,45,25,2,5,763,3,8,47,2,5,0
32,693,2104,3247,3277,2061,46,0,0,0,0,2
852,1745,6,97,286,2,5,2,799,2,0,2
2404,542,78,20,1841,847,1422,2,2164,0,0,0
4262,456,75,952,1007,948,4,0,0,0,0,1
127,54,38,35,439,90,7179,2,5,0,0,0
3,8,117,586,1468,38,631,0,0,0,0,0
50,3,129,2,1824,2003,452,3051,582,118,0,0
4,14,126,160,12,2424,2167,2,190,0,0,1
63,6,94,48,19,52,46,425,2,5,2,2
10,148,234,1631,275,19,131,345,3278,2377,24,0
4,14,181,18,2,31,24,90,23,0,0,1
53,2326,195,4095,2,31,3,113,91,2178,0,0
3,69,107,163,17,2,5,7181,2524,1418,0,0
18,2,9,229,308,408,978,436,741,0,0,1
154,15,11,135,4,250,959,2387,36,0,0,1
6,138,61,335,729,2,5,0,0,0,0,2
10,820,45,15,2,5,915,727,4085,0,0,0
4,457,173,389,487,1224,2,0,0,0,0,1
4,14,557,376,2,5,49,282,520,58,0,1
1026,2426,11,4,224,271,2247,1022,0,0,0,1
214,1030,2,9,13,59,24,407,3420,0,0,1
135,45,25,4410,2101,159,0,0,0,0,0,0
10,51,2,5,1053,275,139,864,48,194,638,2
93,2891,2,309,2722,15,22,7182,27,0,0,0
4,164,17,467,558,1989,0,0,0,0,0,1
7183,3081,3,552,123,61,502,7,465,0,0,0
6,199,184,37,23,13,301,2,0,0,0,0
4,114,341,2,40,54,1236,1122,0,0,0,1
4,1559,1192,1233,4206,705,23,531,0,0,0,1
165,826,4411,219,216,531,0,0,0,0,0,1
7184,46,129,1605,351,1692,2940,1261,0,0,0,2
231,706,74,61,335,4,14,0,0,0,0,1
3,74,42,27,34,66,0,0,0,0,0,0
3,7185,4215,22,1603,1134,0,0,0,0,0,0
238,3,8,39,822,747,167,415,0,0,0,0
42,27,93,254,183,21,7,78,34,141,0,0
6,97,15,2,5,52,2,83,0,0,0,2
535,68,674,30,22,19,2,0,0,0,0,0
343,2543,2029,7186,226,554,3,0,0,0,0,0
80,11,12,441,2,5,1238,625,897,0,0,1
6,26,4412,2148,1093,3041,3042,486,48,7,1356,2
3,192,4415,404,1628,4032,230,379,75,0,0,0
3,1638,427,555,1320,32,752,0,0,0,0,0
3,8,7187,50,7188,7189,192,1077,112,42,101,0
3,65,71,62,337,276,544,0,0,0,0,0
1097,1528,92,3715,1750,7190,33,0,0,0,0,1
223,414,152,226,4,7,105,3174,7191,457,0,1
4,7,2801,1012,2810,746,602,33,0,0,0,1
299,7,233,170,4105,791,0,0,0,0,0,1
1804,34,35,1049,242,1569,17,9,3,0,0,0
10,146,499,9,277,949,470,2681,447,883,0,1
88,6,26,65,267,1041,1403,126,435,1056,1423,2
3,8,295,185,17,61,119,3275,521,2,1019,0
4,14,265,126,2,31,61,457,0,0,0,1
147,1671,35,1217,114,6,0,0,0,0,0,2
4,7192,1128,2056,2057,2513,2,3192,294,2,0,1
7193,56,441,667,16,1023,3,7,687,0,0,0
3,151,135,779,22,873,202,1000,354,2,29,0
4,14,178,2141,900,357,233,16,2,253,430,1
19,109,610,32,401,876,7,2401,0,0,0,0
11,12,142,273,2,5,36,44,0,0,0,1
7194,695,2,40,4,2384,778,53,1503,0,0,1
312,259,490,10,47,2,5,4288,9,277,0,0
80,11,12,328,349,2,5,44,0,0,0,1
4,14,2,384,1651,1193,7195,178,900,0,0,1
118,1326,2,1116,56,256,0,0,0,0,0,0
3,8,748,17,1475,366,2613,0,0,0,0,0
3,8,69,107,163,123,108,3101,3102,2524,1418,0
3,126,1162,175,1318,2,87,0,0,0,0,0
2256,835,117,36,2973,625,11,1219,0,0,0,1
7196,7197,94,63,35,537,1795,1749,0,0,0,2
377,1953,2,29,3,8,1228,1251,0,0,0,0
132,144,492,1235,217,2,5,2,37,15,686,0
4,14,255,296,123,23,2102,406,358,0,0,1
247,371,6,97,117,2,5,297,2271,380,64,2
11,12,252,241,538,36,44,0,0,0,0,1
791,160,428,283,1000,349,2,190,7,3503,0,1
266,80,11,12,129,147,2,5,36,44,0,1
10,564,47,158,2,5,72,241,3265,136,0,0
42,27,34,7198,234,66,0,0,0,0,0,0
4,148,2,5,73,15,10,16,499,11,12,1
197,95,9,13,57,21,0,0,0,0,0,1
53,500,280,167,221,7,1157,0,0,0,0,0
10,47,2,495,3,15,16,605,50,0,0,0
3,8,353,2,31,18,234,0,0,0,0,0
301,7199,595,1934,829,435,448,13,9,1860,84,2
223,351,4313,7200,10,1297,25,3,8,51,2,0
7201,70,17,108,3262,3,2517,0,0,0,0,0
4,99,16,33,4,999,229,9,0,0,0,1
760,7202,331,33,35,1170,1804,2820,7203,761,0,1
3,8,931,948,740,1312,592,1348,0,0,0,0
122,418,39,106,267,3121,191,24,1352,0,0,2
3,114,17,61,127,222,0,0,0,0,0,0
174,117,7204,1301,4321,36,91,1230,0,0,0,2
118,636,3,123,9,1479,7205,0,0,0,0,0
6,126,9,1616,0,0,0,0,0,0,0,2
3,8,39,123,108,119,404,2,31,0,0,0
1428,11,35,2859,545,86,7,4264,0,0,0,1
102,3,70,2351,7206,7207,4416,2313,4350,0,0,0
3,259,507,1245,150,1318,279,7,89,0,0,0
3,69,107,163,104,2,96,0,0,0,0,0
2150,4417,3,8,806,21,24,290,2,534,0,0
325,838,690,20,478,22,2622,794,34,0,0,0
50,7,28,56,779,1184,0,0,0,0,0,0
4,817,354,629,2,40,2,83,0,0,0,1
4,669,2,394,3799,54,32,0,0,0,0,1
3,8,405,1351,30,2,1279,2512,99,0,0,0
547,54,89,4,35,480,832,329,162,613,0,1
9,4,441,16,52,1757,2,5,2,83,2,1
707,429,1654,1323,7208,846,1057,2511,4418,0,0,0
4,950,746,1228,7209,3742,2702,0,0,0,0,1
33,1017,1174,2115,384,4,1193,16,513,0,0,1
10,324,25,1187,4,250,0,0,0,0,0,1
3,8,652,280,330,39,3261,1110,0,0,0,0
4,65,338,1656,102,551,0,0,0,0,0,1
10,47,2,5,55,273,1549,3,8,46,1683,0
88,1439,776,215,213,336,30,3,8,2312,243,0
3,74,34,27,150,2,218,274,0,0,0,0
10,51,2,5,1751,864,139,3636,76,231,706,2
154,71,995,1425,779,7210,7211,475,324,15,2,1
236,7212,773,709,1886,135,2,5,408,1011,532,0
366,2613,117,20,3100,1172,1762,1530,2589,0,0,0
157,55,2559,3233,995,1425,7213,7214,0,0,0,2
3,8,2428,10,633,324,461,0,0,0,0,0
4,14,52,425,2,5,2,751,2,31,0,1
931,95,1140,159,3,592,1348,0,0,0,0,0
6,199,62,1044,7215,3034,13,301,2,0,0,0
2,9,105,13,4065,21,99,81,387,0,0,2
6,2775,1031,2,384,268,2172,0,0,0,0,2
310,92,130,100,3,8,16,1775,50,0,0,0
28,27,34,54,225,603,66,0,0,0,0,0
116,79,810,1796,194,638,572,840,0,0,0,0
80,11,12,328,37,273,36,44,0,0,0,1
112,42,2389,3,7,3276,2690,16,166,7216,400,0
238,382,205,676,112,42,3,8,0,0,0,0
10,45,25,883,780,385,3,47,0,0,0,0
3,187,2,40,38,1227,3876,193,189,0,0,0
3,8,126,2095,168,2345,653,2,29,0,0,0
11,12,117,36,171,44,0,0,0,0,0,1
4,14,1654,1025,7217,20,559,155,7,1299,0,1
235,7218,1924,186,7219,1895,753,7220,7221,0,0,2
3,583,2279,1649,970,74,28,34,2,5,0,0
670,7,38,4,33,445,3279,1222,0,0,0,1
118,268,739,3,1438,419,0,0,0,0,0,0
3,69,107,163,17,108,2,5,1797,0,0,0
160,203,92,130,861,424,115,0,0,0,0,1
4,14,142,354,2,190,2,0,0,0,0,1
48,19,288,2,46,489,2408,501,0,0,0,2
6,97,60,788,1974,587,99,0,0,0,0,2
88,3,8,369,79,7222,466,1577,3984,58,522,0
