0,1,2,3,4,5,6,7,8,9,10,11
1653,2,20,169,1576,10078,10079,2943,4576,0,0,3
1604,320,5,763,764,53,3295,40,24,0,0,2
318,83,1415,10080,592,2903,0,0,0,0,0,0
573,3150,611,278,13,776,1064,0,0,0,0,0
1394,1717,140,2,27,725,1467,196,2066,680,0,3
1010,403,2,1511,17,77,230,0,0,0,0,3
10,189,778,431,4212,374,1211,4614,63,2,4,2
3,2030,2,3530,220,6,301,0,0,0,0,1
5,1109,223,48,2024,83,10081,10082,0,0,0,0
5,4755,298,634,6120,494,668,252,6,1455,0,2
55,2840,2269,10083,2841,3651,0,0,0,0,0,2
116,136,29,3,549,3086,1354,1720,0,0,0,1
342,475,5778,713,14,2,10084,0,0,0,0,0
76,94,1734,4877,155,117,2,20,298,453,2551,1
3,1608,2283,145,719,556,10085,141,1439,54,0,1
338,31,11,81,2958,3680,366,1769,0,0,0,1
669,86,708,3,793,459,0,0,0,0,0,1
5,51,14,557,913,2813,8,2039,1298,3575,0,2
446,2508,66,129,1654,540,2,0,0,0,0,0
3,10086,16,927,56,865,196,0,0,0,0,1
428,6,1867,326,1517,3,0,0,0,0,0,1
1310,339,872,349,55,0,0,0,0,0,0,2
10,142,2,4,476,758,513,4396,0,0,0,1
95,109,83,56,99,40,180,0,0,0,0,0
5,19,84,5913,3746,532,1177,1855,770,247,0,2
3459,60,25,92,2,22,370,11,2,4,0,0
15,18,1048,68,14,1760,2,1368,0,0,0,2
928,61,3832,10087,1879,1212,10088,10089,0,0,0,0
10,35,12,107,468,76,0,0,0,0,0,0
446,872,335,129,56,81,3618,0,0,0,0,1
7,41,1180,405,90,2,4,2,4,84,352,3
95,109,83,56,99,40,180,0,0,0,0,0
2822,116,43,10090,33,265,633,0,0,0,0,0
98,15,18,402,44,224,45,68,0,0,0,2
28,106,11,2,4,327,2,0,0,0,0,0
28,72,24,12,2,4,521,2,0,0,0,0
3,206,21,10091,6027,0,0,0,0,0,0,1
184,574,158,3,0,0,0,0,0,0,0,1
769,1459,10092,1898,1624,16,21,1077,0,0,0,0
418,907,2171,215,2,4,703,1301,309,0,0,3
3,1025,931,72,21,139,367,0,0,0,0,1
62,2011,10093,5557,104,649,3786,460,0,0,0,0
15,18,106,724,45,68,12,2,4,0,0,2
3,63,2,4,1856,52,93,0,0,0,0,1
5981,10094,101,276,5739,38,338,0,0,0,0,0
10,35,147,11,2,4,2,87,0,0,0,2
1722,10095,198,1118,164,507,2,20,6,3,0,1
7,677,2,4,956,2,2077,23,0,0,0,3
197,5,4572,55,273,0,0,0,0,0,0,2
3,84,2486,10096,2,28,390,2,2,0,0,1
773,774,46,218,2,27,4984,4955,415,79,0,0
3,155,2,4,2377,2985,2453,1659,2,2,2,1
28,61,12,2,4,521,2,0,0,0,0,0
76,113,656,1239,111,10097,23,212,500,1336,2,1
10,1953,2981,1450,2,73,87,778,7,41,0,3
607,13,235,33,2,4,10098,0,0,0,0,0
5,19,155,1247,8,4018,10099,2,127,0,0,2
102,47,758,376,1589,461,107,112,0,0,0,0
5837,6072,2135,44,42,2364,71,4106,145,335,0,1
3125,1907,46,811,2550,1586,3843,0,0,0,0,0
5,4588,1003,882,694,40,24,6,184,2241,0,2
82,4418,244,731,2,27,2,0,0,0,0,0
115,3,53,3144,2,27,0,0,0,0,0,1
10,133,1177,10100,803,1222,828,890,16,10,265,2
1062,1374,25,92,2,22,2,11,2,4,0,0
1095,2663,1027,2,4,175,360,2497,264,343,0,3
3015,1875,3777,826,5664,82,8,3,0,0,0,1
3081,13,10101,2,22,871,15,5,2,0,0,2
7,48,8,1338,0,0,0,0,0,0,0,3
3,9,947,74,2,127,275,6121,2901,367,0,1
6122,727,792,6077,3098,912,6090,13,0,0,0,0
3,10102,10103,397,48,474,443,175,2,0,0,1
2379,3684,1478,3423,2215,565,631,2,59,0,0,0
399,1106,105,296,891,1302,1056,133,558,0,0,3
2,2649,10104,414,16,5,45,67,65,0,0,2
102,47,3,1000,123,587,712,607,10105,0,0,1
2685,426,1573,835,950,213,0,0,0,0,0,0
121,82,422,17,77,270,10106,1275,10107,0,0,2
3,9,1738,37,42,2,96,0,0,0,0,1
182,177,354,261,888,1917,8,0,0,0,0,0
3260,444,1407,10,271,2,73,87,0,0,0,0
3,205,74,2421,1535,1446,595,883,367,0,0,1
399,302,353,10,51,2,4,4262,8,431,0,1
29,172,346,517,1142,4126,814,7,6,347,0,3
265,696,502,7,955,2617,233,6,289,0,0,3
12,1705,2037,1389,0,0,0,0,0,0,0,0
10108,207,380,2578,2692,10109,10110,0,0,0,0,0
209,474,2477,16,55,10111,10112,10113,40,180,0,2
274,1211,1058,43,313,6,2443,0,0,0,0,0
2,8,134,17,40,24,67,1554,1094,0,0,1
34,10114,5,23,1149,0,0,0,0,0,0,2
261,5357,3167,1660,5347,981,124,3,0,0,0,1
10,189,24,1918,16,352,10115,1210,0,0,0,1
5,19,253,524,426,16,55,0,0,0,0,2
5,19,1669,2,2,20,2115,1022,0,0,0,2
36,1834,1725,1445,4511,105,67,289,0,0,0,0
2210,13,2471,2,59,10116,54,0,0,0,0,0
3,9,38,26,169,2,4,266,186,126,0,1
427,1436,1538,777,2215,2,40,199,0,0,0,0
29,3,917,2,4562,2,4,0,0,0,0,1
3836,3181,10117,986,2995,4523,39,0,0,0,0,0
23,294,153,5086,12,5,19,10118,10119,8,6,2
868,3386,203,23,2,337,0,0,0,0,0,0
8,62,2395,10,286,0,0,0,0,0,0,3
7,308,572,227,3037,441,343,1253,1745,0,0,3
3,110,2,20,363,843,2,532,740,4278,0,1
5,6,3001,4856,1237,548,10120,0,0,0,0,2
305,6,2393,5748,4470,6081,1106,0,0,0,0,2
15,18,160,11,2,4,45,213,68,0,0,2
107,468,10121,959,6,131,0,0,0,0,0,0
3,3732,1132,38,170,1648,0,0,0,0,0,1
1910,60,25,92,390,384,34,129,4343,5076,0,0
971,1269,10,6017,6123,1100,4622,1750,0,0,0,2
961,1420,256,149,2,59,464,0,0,0,0,0
65,340,837,53,4290,36,558,183,3549,0,0,0
10,35,147,201,2,4,10122,828,890,0,0,0
4398,4399,2111,101,307,1049,0,0,0,0,0,0
438,2,1219,65,340,2047,52,10,517,53,1226,1
5,19,101,276,443,1065,320,338,0,0,0,2
102,47,842,121,130,182,177,3199,0,0,0,0
1646,3865,4945,911,3401,2,59,839,0,0,0,0
3,206,21,328,10123,1895,0,0,0,0,0,1
233,116,1387,980,335,929,8,0,0,0,0,1
44,146,277,259,974,1973,3047,262,3,0,0,1
5,407,129,75,1259,119,5784,3275,0,0,0,2
3,9,42,30,458,52,355,4119,32,2784,0,1
1312,581,55,3729,423,24,0,0,0,0,0,2
25,497,142,2,4,2,11,2,4,2002,0,0
436,561,982,1031,2058,0,0,0,0,0,0,0
197,5,55,10124,6106,350,1425,0,0,0,0,2
7,425,408,90,2577,88,201,933,202,2,4,3
6123,10125,10126,651,1151,3443,288,606,0,0,0,2
3,1551,2,59,333,14,33,130,1383,188,0,1
885,69,2150,1525,11,798,6,3,9,0,0,1
587,712,1390,203,2,22,334,0,0,0,0,0
1212,695,3223,703,1333,169,2,4,226,0,0,0
29,3,1129,1007,790,267,36,347,0,0,0,1
5,19,197,745,1858,273,51,381,930,0,0,2
342,562,1558,5754,2459,308,154,0,0,0,0,0
38,15,18,5,169,2,4,2,64,0,0,2
3,9,253,509,140,2,20,2,20,23,2,1
415,936,1809,30,2814,1742,2,4,90,0,0,0
341,131,1990,2208,78,3,40,174,32,102,305,1
3,6124,74,138,883,10127,316,6066,100,228,2376,1
5,806,1398,1503,6086,211,10128,2,114,809,0,2
3,130,166,160,12,824,465,10,0,0,0,1
3,281,33,3095,170,2380,1602,0,0,0,0,1
31,264,49,866,2,1352,45,1290,40,180,0,0
4255,1693,743,3,49,4393,1520,56,81,0,0,1
31,6,4506,5362,659,305,4496,16,131,0,0,0
3996,3997,11,2,4,25,92,1039,0,0,0,0
184,15,18,4599,745,0,0,0,0,0,0,2
102,47,3,123,847,113,4820,2820,0,0,0,1
144,79,182,177,354,156,589,3,9,0,0,1
3,974,2202,3274,5079,549,1014,2203,0,0,0,1
573,46,1313,5669,5480,239,471,0,0,0,0,0
36,280,110,210,49,5564,360,2,0,0,0,0
1495,997,5666,5667,3491,2619,104,6125,0,0,0,0
5,281,33,3694,48,320,1184,2462,0,0,0,2
5,404,284,15,560,621,4583,239,471,0,0,2
1395,51,2,4,897,559,1331,356,10129,12,0,0
157,66,21,637,504,3,9,1278,0,0,0,1
13,90,129,2,4,266,520,230,6,730,0,0
3165,49,3778,2,79,2468,21,6,2507,0,0,1
39,852,2034,141,84,4072,6126,16,692,0,0,0
83,1574,322,781,266,0,0,0,0,0,0,0
158,24,7,41,78,357,2206,416,0,0,0,3
251,1698,4398,4399,3745,82,0,0,0,0,0,0
98,756,284,57,240,38,10130,0,0,0,0,0
74,94,151,53,1226,2,2,6,3770,4473,0,1
1397,6113,4413,71,1215,322,781,13,0,0,0,0
43,162,125,831,26,238,239,0,0,0,0,1
10,72,47,11,3,11,14,575,0,0,0,0
1045,906,10131,100,3,150,0,0,0,0,0,1
249,10132,415,507,30,1512,132,39,0,0,0,0
45,605,561,2417,4422,1241,167,385,2,0,0,0
28,106,12,14,238,444,34,2449,112,0,0,0
318,115,371,2,714,45,1290,498,2,0,0,0
1394,5284,1067,1015,653,1441,814,0,0,0,0,3
3,1988,715,1049,10133,554,1175,0,0,0,0,1
5,19,34,84,38,364,384,1384,30,4151,23,2
462,13,31,1124,191,1870,45,1290,0,0,0,0
3,2694,225,1086,187,884,1319,1224,6,3428,4061,1
412,63,229,1409,88,352,1348,3754,793,461,0,3
693,2235,358,129,119,270,6,289,0,0,0,0
2040,322,781,430,3819,2,257,0,0,0,0,0
47,10134,83,10135,676,10136,3555,0,0,0,0,0
28,195,12,2,4,1136,506,120,3813,76,0,0
1078,1078,2184,2,59,10137,39,0,0,0,0,0
5,203,2,22,565,1277,55,0,0,0,0,2
5,162,474,21,15,18,2906,0,0,0,0,2
5,19,849,16,801,252,2,618,0,0,0,2
296,46,901,1342,292,2,59,0,0,0,0,0
54,3674,10138,4213,1824,39,0,0,0,0,0,0
5,19,6,604,2,716,4621,10139,0,0,0,2
7,285,992,688,8,859,860,23,895,2045,0,1
3,1408,470,2101,3909,8,97,0,0,0,0,1
5,19,43,1534,75,640,6,2507,0,0,0,2
3,72,146,248,21,532,877,3633,0,0,0,1
17,77,545,172,881,688,226,345,0,0,0,2
3,30,97,420,25,2238,882,6,31,0,0,1
152,3544,416,10140,10141,503,0,0,0,0,0,2
5,19,299,10142,269,179,378,0,0,0,0,2
188,1612,235,2,4,2008,10143,2169,13,0,0,0
10,61,12,2,4,3714,1686,120,1808,0,0,0
941,420,247,3,1848,10144,246,5741,33,1343,0,1
3,9,155,75,2,4,2655,2,127,0,0,1
10,61,11,28,63,316,6116,1061,137,10145,0,0
243,527,1844,60,25,92,2,59,11,2,4,0
715,2124,12,2,4,226,0,0,0,0,0,0
190,301,3,9,10146,973,2752,3520,0,0,0,1
39,5109,57,1172,621,100,3183,1890,0,0,0,0
5100,10147,171,145,862,442,10148,578,31,10149,0,1
8,3,10150,11,1522,71,381,175,153,2,0,1
10,362,571,958,331,160,201,45,0,0,0,0
3768,116,8,5,3587,6003,10151,10152,0,0,0,2
5481,90,186,132,457,2373,2,4,153,0,0,0
1334,12,2,4,25,92,434,64,0,0,0,0
7,5265,104,649,3786,1270,260,4344,0,0,0,3
28,106,11,2,4,14,10153,16,3962,259,0,0
3,72,146,248,21,75,170,1931,0,0,0,1
3,66,1900,2,146,218,3513,58,0,0,0,1
436,1206,4632,514,2,22,5860,1277,0,0,0,0
952,2660,2790,2427,4776,190,301,1542,0,0,0,0
2,1091,136,8,5,128,67,580,697,0,0,2
90,1050,1950,897,13,10154,186,1479,0,0,0,0
372,6,211,273,4534,1431,0,0,0,0,0,2
115,3153,2,20,2,20,43,466,0,0,0,0
3166,3667,5,19,254,2818,0,0,0,0,0,2
603,2030,10155,3636,45,0,0,0,0,0,0,1
3,2919,81,10156,14,11,26,350,152,0,0,1
1585,5,650,55,10157,1068,0,0,0,0,0,2
36,280,46,187,710,104,0,0,0,0,0,0
172,84,1476,3688,729,50,44,97,5772,945,7,3
7,48,8,552,1178,0,0,0,0,0,0,3
460,210,153,63,2,4,229,178,175,2,0,0
5,130,331,12,47,645,333,0,0,0,0,2
101,276,211,197,5,0,0,0,0,0,0,2
1817,2782,2230,211,62,6,10158,0,0,0,0,0
438,395,3152,245,24,678,10159,0,0,0,0,1
251,276,642,332,5861,10160,3098,0,0,0,0,0
39,6127,1107,415,133,2264,410,2620,10161,0,0,0
5,19,10162,220,2410,316,1924,0,0,0,0,2
1321,3787,10163,48,8,7,0,0,0,0,0,3
144,79,3,9,819,1775,0,0,0,0,0,1
723,4062,53,4322,2869,2140,6,1477,0,0,0,0
438,2,8,1888,13,2076,290,108,0,0,0,3
3,1239,37,58,2,4,42,2,4,96,0,1
10164,8,5,322,1504,229,4229,0,0,0,0,2
747,115,6125,375,296,3690,0,0,0,0,0,3
1292,20,84,1384,385,133,26,69,176,0,0,1
260,4449,801,10165,10166,207,1279,105,0,0,0,3
37,848,614,129,2,4,308,771,0,0,0,1
3,371,668,1133,488,427,205,2,27,181,214,1
3,1726,124,66,135,2,29,23,0,0,0,1
1766,12,2,4,25,434,64,2,0,0,0,0
539,514,2,4,1064,1480,461,2,0,0,0,0
2,8,136,134,1155,814,194,2,4,141,319,1
255,1318,238,1005,39,14,380,633,2,993,2,0
3,421,544,301,10167,750,3392,0,0,0,0,1
452,619,951,253,5350,2142,386,2060,541,0,0,1
65,340,25,2,59,64,2,20,2,0,0,0
10168,5,3679,1265,10169,1867,632,0,0,0,0,2
124,3,66,1871,2502,93,0,0,0,0,0,1
45,4067,3202,2,27,4027,1748,0,0,0,0,1
10,499,61,12,28,215,194,2,4,40,154,0
797,86,2348,185,62,355,158,121,382,1651,0,3
352,290,1300,2312,16,469,3,268,6,93,4035,1
2996,48,10170,5305,10171,1197,1321,0,0,0,0,0
15,18,60,465,2,4,45,68,0,0,0,2
1310,339,66,3607,1632,181,214,89,122,0,0,1
836,6128,52,33,1379,2098,2367,3,0,0,0,1
856,1801,46,661,243,10172,0,0,0,0,0,0
28,35,459,147,11,2,4,521,2,0,0,0
525,85,113,2132,78,1341,17,77,80,0,0,2
255,447,635,74,5892,226,141,84,149,348,0,0
3,72,164,21,4507,706,706,1537,0,0,0,1
399,3,3438,2510,129,725,0,0,0,0,0,1
5,142,560,57,363,38,320,567,0,0,0,2
329,794,256,2,932,330,2,1810,10173,3462,0,0
101,1320,5,1769,38,71,320,273,6,184,2241,2
5,19,5888,4569,2771,1523,496,1069,2741,5887,973,2
373,85,258,361,17,80,0,0,0,0,0,2
286,3156,48,2282,10174,10175,2,22,0,0,0,0
10176,10177,51,2,4,1388,142,2,4,687,10178,1
345,221,721,1798,23,859,860,270,0,0,0,3
10,60,12,2,4,4052,559,506,0,0,0,2
296,1101,7,477,1070,104,4546,2249,814,0,0,3
1419,2253,950,2859,2511,546,350,1047,0,0,0,0
58,42,145,118,11,279,13,24,267,126,0,1
542,15,18,13,2167,52,129,576,266,0,0,2
15,18,215,57,534,292,2070,0,0,0,0,2
3,222,218,4505,1997,10179,0,0,0,0,0,1
163,58,42,3,278,2,4,2,234,0,0,1
3,12,2,4,38,26,69,2,64,0,0,1
32,811,10180,193,910,366,8,3,451,0,0,1
15,18,51,390,2,1656,524,54,13,0,0,2
25,172,51,2,4,2,64,0,0,0,0,3
5,19,1148,149,25,2,22,0,0,0,0,2
5,110,1353,2172,117,1184,283,6,973,0,0,2
83,17,8,1010,3506,10,178,3090,0,0,0,2
3787,3541,10181,830,5,410,55,0,0,0,0,2
3,72,146,248,21,1308,3,3755,69,2586,0,1
29,3,9,3873,3504,6,1292,20,0,0,0,1
4395,53,1573,2,22,8,34,683,0,0,0,0
29,304,561,1409,379,139,3,0,0,0,0,1
3,38,1033,26,63,2,4,153,0,0,0,1
3,46,4676,884,2256,1200,110,38,2,0,0,1
6059,10182,31,2712,2713,0,0,0,0,0,0,0
10,61,199,12,254,2,4,28,51,2,0,0
99,95,109,331,472,494,40,154,0,0,0,0
1515,5538,25,92,3785,2,22,348,0,0,0,0
1221,256,1948,80,117,0,0,0,0,0,0,2
676,1845,4269,2,27,2,11,2,4,0,0,0
1159,82,422,721,337,482,10183,0,0,0,0,1
184,689,40,180,16,120,435,0,0,0,0,0
10184,332,1521,1614,1031,52,10185,490,0,0,0,0
5,964,33,43,288,606,16,55,2715,8,6,2
28,72,147,11,2,4,327,2,0,0,0,0
5,1661,694,2388,260,1867,4050,0,0,0,0,2
2046,221,17,77,236,0,0,0,0,0,0,3
333,123,186,149,2,127,473,64,0,0,0,0
318,115,222,747,10186,415,936,0,0,0,0,0
50,82,1164,1727,105,1705,0,0,0,0,0,0
1979,1904,10187,2,27,2,0,0,0,0,0,0
10,63,2,4,3,9,49,2671,0,0,0,1
7,148,173,66,379,435,183,2657,0,0,0,3
1968,209,904,4266,862,81,30,5479,0,0,0,1
584,4325,10188,6104,6082,79,3844,0,0,0,0,3
3,162,4591,2838,34,848,10189,6,93,0,0,1
914,193,583,1803,6129,10190,6,3,0,0,0,1
3,72,146,248,21,796,0,0,0,0,0,1
3,351,1624,16,6129,799,830,0,0,0,0,1
2669,467,1887,1583,416,8,10,0,0,0,0,2
1062,1642,163,1126,10191,2,59,2,550,2,0,0
101,1107,269,286,48,779,117,491,0,0,0,0
10,63,703,1322,62,355,333,3,0,0,0,1
15,18,57,3531,701,2,257,316,14,5,1099,2
5,729,687,699,219,1901,0,0,0,0,0,2
949,192,6127,267,1138,1021,4002,0,0,0,0,0
43,31,896,3784,2507,52,821,953,0,0,0,0
212,13,500,2606,129,119,2,27,0,0,0,0
39,773,774,1987,1058,1901,3403,57,0,0,0,0
145,3683,2,369,3303,11,26,10192,42,0,0,1
76,2997,2155,4925,4465,5605,10193,1253,23,286,644,1
596,101,974,573,645,394,1740,3596,0,0,0,0
144,79,3,9,258,757,1627,3944,1154,1702,0,1
4352,350,6085,2686,193,366,0,0,0,0,0,1
1079,577,2805,1936,299,838,5345,188,0,0,0,2
2003,91,873,347,542,2505,2,0,0,0,0,0
50,1275,3129,429,2673,668,260,927,0,0,0,0
28,35,12,392,168,137,2729,57,0,0,0,0
31,6,134,3529,743,3,49,1401,2247,461,0,1
5,19,699,3139,1746,640,2783,2,22,6,289,2
52,10194,3,9,190,6130,1443,2886,2605,0,0,1
261,5,888,1733,990,533,1807,2,0,0,0,2
10,195,675,494,934,895,144,112,0,0,0,0
1584,35,379,838,909,2459,10195,0,0,0,0,0
124,588,10196,5687,66,379,3358,0,0,0,0,0
452,619,48,2,139,923,3,367,0,0,0,1
209,910,210,592,1881,225,653,286,0,0,0,1
90,690,346,384,412,1500,6,3242,0,0,0,0
44,617,267,569,130,928,7,894,17,80,0,3
3,4772,492,3678,407,240,484,10197,2,4,175,1
277,259,454,325,33,836,3,0,0,0,0,1
631,256,418,2,20,163,1331,0,0,0,0,0
598,57,278,2,4,1306,1790,88,0,0,0,0
3,9,2918,10198,16,120,56,0,0,0,0,1
3,9,38,169,2,4,348,0,0,0,0,1
7,222,1313,727,515,219,3145,4155,4156,0,0,3
36,204,46,44,240,300,103,104,649,0,0,0
3,622,105,94,151,0,0,0,0,0,0,1
950,835,1746,662,10199,10200,0,0,0,0,0,0
7,116,10201,517,1142,1623,0,0,0,0,0,3
373,1181,2,187,8,17,77,283,0,0,0,2
3,10202,2,22,29,378,39,0,0,0,0,1
332,2171,7,1281,2,1160,487,2035,0,0,0,3
7,2661,1728,54,350,65,50,1010,344,0,0,3
10,35,12,2,4,2,87,0,0,0,0,0
260,586,6131,1088,638,113,11,2,4,0,0,0
10,51,2,4,4063,102,461,1539,36,1466,2170,2
76,123,242,222,625,2512,5121,362,571,66,74,1
798,5530,69,215,2,4,2,550,3,86,74,1
5,19,577,381,930,197,6132,0,0,0,0,2
325,677,3,678,10203,513,1843,0,0,0,0,1
3,206,1166,2127,99,1840,2,0,0,0,0,1
10,61,12,2,4,2,1067,54,76,0,0,0
10,12,2,4,8,5,1324,2,4,0,0,2
410,2552,2722,5,3782,661,2410,6,1228,0,0,2
452,619,638,45,12,0,0,0,0,0,0,1
306,82,85,3,928,44,17,77,80,0,0,1
55,1228,186,10204,4223,349,0,0,0,0,0,2
62,3219,2,27,564,79,1878,0,0,0,0,3
318,2,22,307,3632,1877,3621,199,0,0,0,0
797,1894,21,518,183,920,152,10205,566,62,449,3
2391,222,2405,441,216,4395,0,0,0,0,0,0
36,13,203,2,127,103,16,119,419,0,0,0
2355,454,52,33,3,16,181,214,0,0,0,0
318,1286,4046,727,784,2603,0,0,0,0,0,3
4303,603,513,3665,3569,63,2,4,6,305,0,1
90,53,629,1084,2,4,2,210,103,28,2015,3
3,156,166,160,11,524,26,3969,16,21,0,1
674,5291,166,71,75,798,2,114,6,1335,0,0
7,91,75,1108,2,4,0,0,0,0,0,3
5,19,421,533,1807,10208,1169,0,0,0,0,2
6118,2531,2965,1575,2378,58,0,0,0,0,0,1
344,861,165,1142,105,94,53,229,0,0,0,1
1412,425,469,74,45,1192,1193,2,20,0,0,0
3,9,25,2,53,1566,138,574,333,503,0,1
3,205,2,22,33,1379,2018,0,0,0,0,1
5,124,588,66,246,967,3071,0,0,0,0,2
428,181,214,4520,263,0,0,0,0,0,0,1
71,4665,107,112,419,43,6,5953,0,0,0,0
1737,1386,2225,115,2,981,2,0,0,0,0,0
99,832,95,109,331,472,494,40,227,0,0,0
5,6,1065,1677,1678,363,14,198,378,0,0,2
1992,133,3085,530,2669,4522,546,0,0,0,0,0
124,942,3,267,4593,33,826,193,0,0,0,1
28,61,12,327,2,125,173,0,0,0,0,0
3,9,151,69,839,356,33,955,293,37,0,1
730,2612,2926,169,1275,795,2151,176,0,0,0,0
575,3552,124,3,6091,0,0,0,0,0,0,1
10209,82,79,10210,228,4089,2093,0,0,0,0,0
1818,1819,2,8,136,111,10211,0,0,0,0,0
2467,66,231,4819,37,326,5827,542,26,0,0,1
7,150,75,2446,2,4,0,0,0,0,0,3
679,1738,880,79,67,139,786,0,0,0,0,0
3,2807,2798,97,3143,21,518,877,0,0,0,1
251,61,164,100,5,0,0,0,0,0,0,2
728,3128,1621,708,3,669,0,0,0,0,0,1
3,9,221,1773,21,2,139,38,0,0,0,1
304,48,2,4,170,3059,2,59,0,0,0,0
212,500,203,956,2,29,0,0,0,0,0,0
158,5,19,10212,0,0,0,0,0,0,0,2
1908,5617,5618,10213,1561,44,146,277,259,0,0,1
3,9,964,293,10214,885,42,6,1285,0,0,1
260,586,3182,1309,557,717,75,406,97,2,4,0
3,201,42,2,58,2,0,0,0,0,0,1
3,38,1033,26,2,430,138,0,0,0,0,1
131,16,3,9,124,533,6133,120,56,0,0,1
3,72,146,248,181,2,139,0,0,0,0,1
156,510,11,302,33,3,436,0,0,0,0,1
1064,3758,1017,33,137,427,1436,989,0,0,0,0
145,141,510,3191,915,42,44,11,771,0,0,1
477,449,6134,45,235,2,73,0,0,0,0,0
861,228,765,10215,43,10216,1904,58,6,131,0,1
5,110,705,532,445,3096,0,0,0,0,0,2
3,72,146,248,1799,3344,3345,0,0,0,0,1
1591,2795,4625,3379,13,1853,2,114,0,0,0,0
10217,237,26,2221,384,771,1317,693,10218,0,0,1
3,47,5640,2113,11,8,14,864,0,0,0,1
5,19,286,644,255,447,144,34,359,0,0,2
29,3,44,291,108,17,576,0,0,0,0,1
83,238,1073,10219,45,605,0,0,0,0,0,3
50,1339,755,414,7,508,80,0,0,0,0,3
13,2,1064,1008,56,1845,3716,0,0,0,0,1
948,2780,66,135,2,22,334,0,0,0,0,0
98,15,18,166,147,12,45,68,0,0,0,2
2040,953,53,1967,2,6,3784,2507,0,0,0,0
152,10220,503,1404,3544,78,357,346,29,24,0,1
95,109,83,56,99,40,227,0,0,0,0,0
219,183,509,165,211,5126,673,0,0,0,0,0
10,72,24,201,2,4,49,2,87,0,0,2
3,207,5907,3565,6047,2,127,10221,0,0,0,1
3,561,3926,1044,2203,3450,4615,133,2201,0,0,1
566,62,4459,129,1553,104,1783,2881,0,0,0,3
3,9,1291,1529,634,79,4421,10,319,0,0,1
3,9,209,52,93,899,136,165,8,393,0,1
168,1935,7,41,65,837,50,4483,455,1740,401,3
1869,1320,2199,190,1465,3,1497,277,259,0,0,1
8,1154,1702,855,2,4,14,48,260,2090,0,0
14,7,10222,52,93,5911,10223,3084,10224,2633,36,3
23,1366,4503,5,29,77,153,2,152,0,0,2
3,966,2,22,3356,2834,490,0,0,0,0,1
31,281,376,579,21,2518,326,634,1714,0,0,1
298,935,60,25,92,2,20,348,0,0,0,0
3,26,201,1301,330,2,10225,149,0,0,0,1
3,9,583,1509,33,193,3179,2141,0,0,0,1
184,689,40,199,120,132,0,0,0,0,0,0
145,53,1566,11,664,2310,10226,24,3868,0,0,1
297,39,1107,710,1023,705,43,0,0,0,0,0
3,66,33,1023,10227,2058,0,0,0,0,0,1
382,2,7,285,744,44,382,1651,17,77,0,1
3,21,94,10228,1185,543,2,225,4333,931,0,1
1635,847,1998,4991,7,41,425,1527,1231,86,0,3
1495,997,7,78,108,36,13,10229,254,6,0,3
28,51,2,4,35,2,1265,31,200,0,0,1
5,14,158,1060,5514,16,363,23,2,0,0,2
102,47,54,537,1330,5834,10230,1628,0,0,0,0
10231,78,7,264,108,0,0,0,0,0,0,3
335,274,3,1012,1209,4201,872,0,0,0,0,1
260,1834,25,2,127,2,11,2,4,0,0,0
4619,1164,1727,105,448,1780,2,59,0,0,0,0
10232,10233,10234,2050,8,62,13,0,0,0,0,3
89,1391,971,1357,700,678,689,128,0,0,0,3
10,61,179,431,284,28,63,3,9,142,2,2
2672,107,112,10235,2,114,2,0,0,0,0,0
10,169,560,16,107,112,1258,0,0,0,0,0
10,1587,61,11,2,4,40,174,0,0,0,1
3,485,8,136,10236,264,65,340,0,0,0,1
2311,879,602,1201,1523,70,124,2938,188,0,0,1
339,66,2,4,119,1241,958,0,0,0,0,0
71,321,3021,387,4432,1532,5,130,1837,1620,0,2
332,3,1487,2,3481,2,3320,69,488,5438,0,1
173,1212,1874,389,820,2,20,88,2,230,0,0
10,1587,2059,311,14,1208,249,0,0,0,0,1
404,824,311,692,57,0,0,0,0,0,0,2
660,2726,1073,132,457,244,1786,472,257,517,10237,3
2300,23,10238,6,3242,0,0,0,0,0,0,0
76,361,749,206,1066,3,9,608,328,1137,1178,1
5630,156,52,34,1670,6,1378,3,0,0,0,1
2063,1329,48,2,4,1128,2,127,0,0,0,0
32,125,181,214,40,180,0,0,0,0,0,1
78,5858,1054,346,36,133,0,0,0,0,0,3
172,261,6094,4624,2,22,1544,330,2,0,0,3
3,1722,420,198,1118,16,240,748,0,0,0,1
65,340,6135,17,80,238,1511,0,0,0,0,2
184,31,2932,2267,3,6,190,93,879,602,0,1
13,342,3209,33,630,0,0,0,0,0,0,1
76,5,19,150,25,503,46,23,2399,3748,371,2
722,1637,2179,67,64,79,939,10239,852,1570,4530,1
212,500,616,2042,708,429,3088,0,0,0,0,0
83,2,5956,746,971,1357,40,24,0,0,0,1
952,61,2864,1046,3747,26,2101,1209,0,0,0,1
7,285,85,411,8,17,382,2,0,0,0,1
3592,1959,443,3,91,37,848,4612,0,0,0,1
3,9,1767,247,164,21,117,1342,0,0,0,1
123,242,125,1606,5099,3057,4101,771,0,0,0,0
661,10,51,2,4,0,0,0,0,0,0,1
184,689,40,154,120,435,132,0,0,0,0,0
669,2042,708,5,640,369,2665,292,0,0,0,2
7,3028,719,12,2,4,90,490,0,0,0,3
1084,417,62,3415,2,4,779,3190,375,0,0,3
